Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-83.91328	-125.6139	41.70058	1.094257	1.254392	1.034297
6	-90.00856	-131.1035	41.09492	0.4301716	4.352187	0.7632278
12	-83.26852	-126.0523	42.78378	0.7802989	0.7834084	0.3684398
18	-83.51534	-125.4295	41.91417	0.3186907	1.657366	1.26323
24	-82.45092	-125.7654	43.31445	0.619559	0.3317695	1.077103
30	-87.3063	-129.1388	41.83248	1.222168	1.215707	0.7794137
36	-82.55964	-123.3514	40.7918	0.2391177	2.799786	1.70032
42	-79.266	-121.8404	42.57437	0.4872334	0.9656591	1.035364
48	-77.64908	-119.7004	42.05127	0.5089414	0.988342	1.439174
54	-77.76007	-120.3514	42.59131	0.7779032	0.9139856	0.7421438
60	-83.13653	-124.2347	41.09822	0.1871844	4.562423	0.9711197
66	-82.54252	-123.8077	41.26514	0.1049327	4.562423	0.8788869
72	-76.45488	-118.2579	41.80305	0.2274151	1.601501	1.453975
78	-77.30924	-119.4422	42.13299	0.3571172	1.372692	1.221874
84	-80.97417	-123.9989	43.02475	0.3947525	0.9090913	0.6639719
90	-85.08464	-124.9459	39.86124	1.095453	6.226212	0.8460474
96	-82.85411	-123.1923	40.33818	1.343844	4.163239	0.4430338
102	-83.38922	-125.6592	42.26999	0.9635355	1.113865	0.3929638
108	-83.40106	-124.6144	41.21329	0.9635355	2.599449	0.2908944
114	-77.8642	-120.5385	42.67429	0.02838674	0.8949462	1.40469
120	-81.07409	-123.207	42.13293	0.0185311	1.575754	1.374364
126	-85.80612	-128.998	43.19193	0.05632118	0.5643325	1.306569
132	-88.6036	-131.0001	42.39654	0.7221404	1.269904	0.4522333
138	-91.84507	-134.6051	42.76	0.7221404	0.8466141	0.6762409
144	-78.06652	-120.7273	42.66082	0.09397998	0.9468861	1.319852
150	-81.39975	-123.648	42.24822	1.047661	1.045421	0.3888974
156	-83.41604	-125.0904	41.67441	0.3222439	0.94301	1.877039
162	-81.22577	-124.2606	43.03483	0.06522439	0.5680709	1.419166
168	-80.14484	-123.5373	43.39242	0.2214292	0.4858296	1.100919
174	-82.81904	-124.2248	41.40578	0.1010291	4.406936	0.7649066
180	-76.79834	-119.3402	42.54186	0.3873055	1.453806	0.6728538
186	-80.59234	-122.8155	42.22315	0.605426	1.639712	0.5947662
192	-82.01053	-124.1844	42.17385	0.1007043	2.577654	0.6467128
198	-82.1069	-125.9403	43.83341	0.07981053	0.5395674	0.6223777
204	-77.26436	-119.7122	42.44786	0.3521521	1.405345	0.9029797
210	-79.46277	-119.6534	40.19062	0.964861	6.03186	0.5864729
216	-77.12223	-118.9603	41.83804	0.4585249	2.259743	0.8564806
222	-79.44211	-120.9853	41.54318	1.007027	2.053826	0.3791511
228	-77.02162	-120.3073	43.28568	0.6981529	0.4712664	0.7066634
234	-78.32082	-120.6316	42.31076	0.6259725	1.491841	0.584631
240	-79.69401	-122.81	43.11595	0.633008	0.6236958	0.7024201
246	-81.47162	-122.5414	41.06974	0.09253827	4.106303	1.217826
252	-77.02694	-120.2071	43.18015	0.3182447	0.7434693	0.8343918
258	-78.08301	-120.8271	42.74408	0.04503037	1.133533	1.137684
264	-76.38262	-119.7505	43.36792	0.224667	0.7808984	0.5970641
270	-80.76153	-124.2752	43.51369	0.1352203	0.497389	1.050073
276	-82.75401	-124.9213	42.16724	0.5331477	1.384691	1.023405
282	-82.86663	-125.9425	43.07583	0.2440866	0.4010858	1.468013
288	-86.76377	-128.8	42.03622	0.9317578	1.079578	1.017359
294	-80.70974	-123.9238	43.21404	0.02245395	0.655383	1.207552
300	-84.29713	-127.9587	43.66154	0.1167256	0.2908204	1.292886
306	-82.69242	-125.2189	42.52648	0.06039889	0.5693821	1.791162
312	-84.07297	-126.0321	41.95911	0.7715137	1.442527	0.9475618
318	-83.84147	-126.5529	42.71143	0.1862812	1.265848	0.9189023
324	-80.16618	-122.5096	42.34345	0.08942351	1.923325	0.9189023
330	-85.44982	-127.8567	42.40687	0.1530496	1.932237	0.3110067
336	-85.19983	-126.4985	41.29872	0.1435253	4.969814	0.5373392
342	-82.29273	-125.5146	43.22188	1.04891	0.3111201	0.3116596
348	-79.81645	-121.6332	41.81676	0.2887456	2.751382	0.7919121
354	-74.71941	-117.3816	42.66219	0.6570247	0.9632028	0.7396599
360	-73.95025	-116.5734	42.62312	0.2463314	1.567965	0.6206011
366	-72.90626	-116.4938	43.58752	0.2764215	0.5721192	0.6206011
372	-69.74399	-113.1569	43.41294	0.350406	0.5745073	0.7894058
378	-73.98199	-114.4571	40.47509	0.5921333	5.01376	1.056923
384	-77.3166	-120.1632	42.84659	0.3040124	1.127413	0.7541472
390	-81.0517	-122.0746	41.02292	0.3975657	2.884776	1.383628
396	-79.13151	-120.2545	41.12294	0.2975456	2.884776	1.383628
402	-83.19822	-124.9357	41.7375	0.09002462	0.626485	2.24131
408	-76.43224	-118.4587	42.02646	0.01923599	2.298223	1.094216
414	-79.57478	-121.0683	41.49356	0.4038715	2.740684	1.029653
420	-76.74572	-118.499	41.75326	1.174231	1.520187	0.4741806
426	-78.8554	-120.9326	42.07719	0.8094664	1.480038	0.7139552
432	-87.97607	-130.1696	42.19351	0.3999875	0.6484116	1.706854
438	-91.83565	-133.4438	41.60815	0.4995235	1.90731	1.233629
444	-82.87259	-124.867	41.99437	0.9889874	1.224946	0.8606697
450	-86.92021	-129.3648	42.44464	1.657411	0.3812221	0.2963907
456	-80.41231	-120.7438	40.33146	1.307961	4.303447	0.4537392
462	-85.1321	-123.214	38.08189	1.318275	17.18422	0.2973151
468	-79.45036	-120.7877	41.33732	1.318275	1.784589	0.3142456
474	-83.29044	-123.2428	39.95236	1.318275	4.933072	0.2543212
480	-79.19338	-120.2565	41.06313	1.325212	2.075135	0.2543212
486	-77.99152	-119.3642	41.37271	1.505979	1.525277	0.3626218
492	-81.40222	-121.3188	39.91662	1.437407	3.947577	0.1731273
